@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.309858916597
@ MUX %le 69.3098589166
@ Q2 %le 0.31942165071
@ MUY %le 64.3194216507
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.linx"
*            NAME             NAME2                 S                S1             COUNT            PHASEX            STDPHX            PHXMDL            MUXMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
    "BPM.32R8.B1"     "BPM.33R8.B1"       21743.35298       21796.80149                 1    0.108086274688                 0        0.11383455        50.4624152
    "BPM.33R8.B1"     "BPM.34R8.B1"       21796.80149       21850.25001                 1    0.146952092179                 0        0.13614831       50.57624975
    "BPM.34R8.B1"     "BPM.33L1.B1"       21850.25001       21903.69852                 1    0.110287295821                 0        0.11383366       50.71239806
    "BPM.33L1.B1"     "BPM.32L1.B1"       21903.69852       21957.14704                 1    0.135088630647                 0        0.13614743       50.82623172
    "BPM.32L1.B1"     "BPM.31L1.B1"       21957.14704       22010.59556                 1    0.110298892464                 0        0.11383455       50.96237915
    "BPM.31L1.B1"     "BPM.30L1.B1"       22010.59556       22064.04407                 1    0.137184969608                 0         0.1361483        51.0762137
    "BPM.30L1.B1"     "BPM.29L1.B1"       22064.04407       22117.49259                 1    0.104803404618                 0        0.11383366         51.212362
    "BPM.29L1.B1"     "BPM.28L1.B1"       22117.49259        22170.9411                 1     0.15074775883                 0        0.13614744       51.32619566
    "BPM.28L1.B1"     "BPM.27L1.B1"        22170.9411       22224.38962                 1    0.102839082435                 0        0.11383455        51.4623431
    "BPM.27L1.B1"     "BPM.26L1.B1"       22224.38962       22277.83814                 1    0.141468294632                 0         0.1361483       51.57617765
    "BPM.26L1.B1"     "BPM.25L1.B1"       22277.83814       22331.28665                 1     0.11648492439                 0        0.11383366       51.71232595
    "BPM.25L1.B1"     "BPM.24L1.B1"       22331.28665       22384.73517                 1    0.130772061295                 0        0.13614743       51.82615961
    "BPM.24L1.B1"     "BPM.23L1.B1"       22384.73517       22438.18368                 1    0.111678838295                 0        0.11383455       51.96230704
    "BPM.23L1.B1"     "BPM.22L1.B1"       22438.18368        22491.6322                 1    0.138794119846                 0        0.13614831       52.07614159
    "BPM.22L1.B1"     "BPM.21L1.B1"        22491.6322       22545.08071                 1    0.116108182365                 0        0.11383366        52.2122899
    "BPM.21L1.B1"     "BPM.20L1.B1"       22545.08071       22598.52923                 1     0.13073196822                 0        0.13614862       52.32612356
    "BPM.20L1.B1"     "BPM.19L1.B1"       22598.52923       22651.97775                 1    0.114992854412                 0        0.11383554       52.46227218
    "BPM.19L1.B1"     "BPM.18L1.B1"       22651.97775       22705.42626                 1    0.136149440786                 0        0.13614831       52.57610772
    "BPM.18L1.B1"     "BPM.17L1.B1"       22705.42626       22758.87478                 1    0.110978064703                 0        0.11383366       52.71225603
    "BPM.17L1.B1"     "BPM.16L1.B1"       22758.87478       22812.32329                 1    0.141422036972                 0        0.13614862       52.82608969
    "BPM.16L1.B1"     "BPM.15L1.B1"       22812.32329       22865.77181                 1    0.112173689836                 0        0.11383554       52.96223831
    "BPM.15L1.B1"     "BPM.14L1.B1"       22865.77181       22919.22033                 1    0.138568094669                 0        0.13614831       53.07607385
    "BPM.14L1.B1"     "BPM.13L1.B1"       22919.22033       22972.66884                 1    0.109617739715                 0        0.11383366       53.21222216
    "BPM.13L1.B1"     "BPM.12L1.B1"       22972.66884       23026.11736                 1    0.139547423674                 0        0.13798482       53.32605582
    "BPM.12L1.B1"     "BPM.11L1.B1"       23026.11736       23079.56587                 1    0.109423056808                 0        0.10772391       53.46404064
    "BPM.11L1.B1"     "BPM.10L1.B1"       23079.56587       23132.34658                 1   0.0904284761327                 0        0.13146499       53.57176455
    "BPM.10L1.B1"      "BPM.9L1.B1"       23132.34658        23171.4116                 1    0.156026578505                 0        0.10761527       53.70322954
     "BPM.9L1.B1"      "BPM.8L1.B1"        23171.4116       23211.87461                 1     0.17208389195                 0        0.18416699       53.81084481
     "BPM.8L1.B1"     "BPMR.7L1.B1"       23211.87461       23250.94062                 1    0.102289717866                 0        0.09903448        53.9950118
    "BPMR.7L1.B1"      "BPM.6L1.B1"       23250.94062       23294.12462                 1   0.0982724762995                 0        0.10861572       54.09404628
     "BPM.6L1.B1"     "BPMR.5L1.B1"       23294.12462       23326.02462                 1    0.123086846757                 0        0.01468078         54.202662
    "BPMR.5L1.B1"    "BPMYA.4L1.B1"       23326.02462       23347.14262                 1    0.899375126033                 0        0.00438386       54.21734278
   "BPMYA.4L1.B1"    "BPMWB.4L1.B1"       23347.14262       23368.27512                 1  0.00216287629804                 0        0.00280241       54.22172664
   "BPMWB.4L1.B1"    "BPMSY.4L1.B1"       23368.27512       23461.05512                 1  0.00645527143412                 0        0.00816936       54.22452905
   "BPMSY.4L1.B1"     "BPMS.2L1.B1"       23461.05512       23487.84062                 1  0.00145382571708                 0        0.00114211       54.23269841
    "BPMS.2L1.B1"    "BPMSW.1L1.B1"       23487.84062       23497.79062                 1     0.99991865354                 0 0.000834579999996       54.23384052
   "BPMSW.1L1.B1"    "BPMSW.1R1.B1"       23497.79062       23540.93362                 1    0.493885658591                 0        0.49409827        54.2346751
   "BPMSW.1R1.B1"     "BPMS.2R1.B1"       23540.93362       23550.89862                 1  0.00266122311842                 0        0.00107492       54.72877337
    "BPMS.2R1.B1"    "BPMSY.4R1.B1"       23550.89862       23577.68412                 1 0.000337000188073                 0        0.00165702       54.72984829
   "BPMSY.4R1.B1"    "BPMWB.4R1.B1"       23577.68412       23670.46412                 1  0.00887115078146                 0        0.00719725       54.73150531
   "BPMWB.4R1.B1"    "BPMYA.4R1.B1"       23670.46412       23691.59662                 1  0.00528318590256                 0         0.0062362       54.73870256
   "BPMYA.4R1.B1"      "BPM.5R1.B1"       23691.59662       23719.00462                 1   0.0203960937355                 0        0.02049882       54.74493876
     "BPM.5R1.B1"     "BPMR.6R1.B1"       23719.00462       23750.90462                 1    0.289919119762                 0        0.27927204       54.76543758
    "BPMR.6R1.B1"    "BPMSX.7R1.B1"       23750.90462       23757.12012                 1   0.0753332413689                 0        0.07681878       55.04470962
   "BPMSX.7R1.B1"    "BPM_A.7R1.B1"       23757.12012       23778.62862                 1   0.0545855224259                 0        0.06605276        55.1215284
   "BPM_A.7R1.B1"      "BPM.8R1.B1"       23778.62862       23820.06761                 1    0.108092234087                 0        0.11520794       55.18758116
     "BPM.8R1.B1"      "BPM.9R1.B1"       23820.06761        23859.1346                 1    0.218206994709                 0        0.20268559        55.3027891
     "BPM.9R1.B1"     "BPM.10R1.B1"        23859.1346       23899.59958                 1   0.0843289096917                 0        0.09188327       55.50547469
    "BPM.10R1.B1"     "BPM.11R1.B1"       23899.59958       23952.38227                 1    0.130074876356                 0        0.12131591       55.59735796
    "BPM.11R1.B1"     "BPM.12R1.B1"       23952.38227       24007.10876                 1    0.105966320866                 0        0.11182792       55.71867387
    "BPM.12R1.B1"     "BPM.13R1.B1"       24007.10876       24060.56024                 1    0.132767343767                 0         0.1327294       55.83050179
    "BPM.13R1.B1"     "BPM.14R1.B1"       24060.56024       24114.01173                 1    0.117505384605                 0        0.11384216       55.96323119
    "BPM.14R1.B1"     "BPM.15R1.B1"       24114.01173       24167.46321                 1    0.141369135738                 0         0.1361598       56.07707335
    "BPM.15R1.B1"     "BPM.16R1.B1"       24167.46321       24220.91469                 1    0.111220093692                 0        0.11384421       56.21323315
    "BPM.16R1.B1"     "BPM.17R1.B1"       24220.91469       24274.36618                 1    0.133463553097                 0        0.13616025       56.32707736
    "BPM.17R1.B1"     "BPM.18R1.B1"       24274.36618       24327.81766                 1    0.116959392256                 0        0.11384227       56.46323761
    "BPM.18R1.B1"     "BPM.19R1.B1"       24327.81766       24381.26915                 1    0.139041463154                 0         0.1361598       56.57707988
    "BPM.19R1.B1"     "BPM.20R1.B1"       24381.26915       24434.72063                 1    0.112195504673                 0        0.11384422       56.71323968
    "BPM.20R1.B1"     "BPM.21R1.B1"       24434.72063       24488.17211                 1    0.139218079243                 0        0.13616025        56.8270839
    "BPM.21R1.B1"     "BPM.22R1.B1"       24488.17211        24541.6236                 1    0.110815035667                 0        0.11384227       56.96324415
    "BPM.22R1.B1"     "BPM.23R1.B1"        24541.6236       24595.07508                 1    0.137484369198                 0        0.13615861       57.07708642
    "BPM.23R1.B1"     "BPM.24R1.B1"       24595.07508       24648.52657                 1    0.122956204109                 0        0.11384137       57.21324503
    "BPM.24R1.B1"     "BPM.25R1.B1"       24648.52657       24701.97805                 1    0.127344079431                 0        0.13615775        57.3270864
    "BPM.25R1.B1"     "BPM.26R1.B1"       24701.97805       24755.42954                 1    0.112725988202                 0        0.11384227       57.46324415
    "BPM.26R1.B1"     "BPM.27R1.B1"       24755.42954       24808.88102                 1    0.136995922151                 0        0.13615861       57.57708642
    "BPM.27R1.B1"     "BPM.28R1.B1"       24808.88102        24862.3325                 1    0.116997953763                 0        0.11384137       57.71324503
    "BPM.28R1.B1"     "BPM.29R1.B1"        24862.3325       24915.78399                 1    0.137116490536                 0        0.13615775        57.8270864
    "BPM.29R1.B1"     "BPM.30R1.B1"       24915.78399       24969.23547                 1    0.111932441225                 0        0.11384227       57.96324415
    "BPM.30R1.B1"     "BPM.31R1.B1"       24969.23547       25022.68696                 1    0.134098236753                 0        0.13615861       58.07708642
    "BPM.31R1.B1"     "BPM.32R1.B1"       25022.68696       25076.13844                 1    0.109730426965                 0        0.11384137       58.21324503
    "BPM.32R1.B1"     "BPM.33L2.B1"       25076.13844       25236.49289                 1   0.0957368272383                 0        0.38615863        58.3270864
    "BPM.33L2.B1"     "BPM.32L2.B1"       25236.49289       25289.94438                 1    0.103967986152                 0        0.11384137       58.71324503
    "BPM.32L2.B1"     "BPM.31L2.B1"       25289.94438       25343.39586                 1    0.143470921866                 0        0.13615775        58.8270864
    "BPM.31L2.B1"     "BPM.30L2.B1"       25343.39586       25396.84734                 1    0.113277371447                 0        0.11384227       58.96324415
    "BPM.30L2.B1"     "BPM.29L2.B1"       25396.84734       25450.29883                 1    0.136003436291                 0        0.13615861       59.07708642
    "BPM.29L2.B1"     "BPM.28L2.B1"       25450.29883       25503.75031                 1    0.107858747114                 0        0.11384137       59.21324503
    "BPM.28L2.B1"     "BPM.27L2.B1"       25503.75031        25557.2018                 1    0.141532646441                 0        0.13615775        59.3270864
    "BPM.27L2.B1"     "BPM.26L2.B1"        25557.2018       25610.65328                 1    0.125349788712                 0        0.11384227       59.46324415
    "BPM.26L2.B1"     "BPM.25L2.B1"       25610.65328       25664.10477                 1    0.126840567365                 0        0.13615861       59.57708642
    "BPM.25L2.B1"     "BPM.24L2.B1"       25664.10477       25717.55625                 1   0.0991899739776                 0        0.11384137       59.71324503
    "BPM.24L2.B1"     "BPM.23L2.B1"       25717.55625       25771.00773                 1    0.150798044374                 0        0.13615775        59.8270864
    "BPM.23L2.B1"     "BPM.22L2.B1"       25771.00773       25824.45922                 1    0.117293599932                 0        0.11384227       59.96324415
    "BPM.22L2.B1"     "BPM.21L2.B1"       25824.45922        25877.9107                 1    0.138007618324                 0        0.13615861       60.07708642
    "BPM.21L2.B1"     "BPM.20L2.B1"        25877.9107       25931.36219                 1    0.100342797014                 0        0.11384322       60.21324503
    "BPM.20L2.B1"     "BPM.19L2.B1"       25931.36219       25984.81367                 1    0.142682820165                 0        0.13616144       60.32708825
    "BPM.19L2.B1"     "BPM.18L2.B1"       25984.81367       26038.26515                 1    0.122256706083                 0        0.11384326       60.46324969
    "BPM.18L2.B1"     "BPM.17L2.B1"       26038.26515       26091.71664                 1    0.131235498226                 0        0.13615861       60.57709295
    "BPM.17L2.B1"     "BPM.16L2.B1"       26091.71664       26145.16812                 1    0.107313589996                 0        0.11384323       60.71325156
    "BPM.16L2.B1"     "BPM.15L2.B1"       26145.16812       26198.61961                 1    0.142164561102                 0        0.13616144       60.82709479
    "BPM.15L2.B1"     "BPM.14L2.B1"       26198.61961       26252.07109                 1    0.122159979567                 0        0.11384326       60.96325623
    "BPM.14L2.B1"     "BPM.13L2.B1"       26252.07109       26305.52257                 1    0.131523034045                 0        0.13615861       61.07709949
    "BPM.13L2.B1"     "BPM.12L2.B1"       26305.52257       26358.97406                 1    0.111282262227                 0        0.11820083        61.2132581
    "BPM.12L2.B1"     "BPM.11L2.B1"       26358.97406       26412.42554                 1     0.14873270301                 0         0.1404181       61.33145893
    "BPM.11L2.B1"     "BPM.10L2.B1"       26412.42554       26464.26623                 1    0.119155003357                 0        0.11130172       61.47187703
    "BPM.10L2.B1"      "BPM.9L2.B1"       26464.26623       26503.33322                 1    0.113068446052                 0        0.12245243       61.58317875
     "BPM.9L2.B1"      "BPM.8L2.B1"       26503.33322       26543.79821                 1    0.121793080604                 0         0.1389665       61.70563118
     "BPM.8L2.B1"      "BPM.7L2.B1"       26543.79821        26582.8662                 1    0.197359183006                 0        0.18188089       61.84459768
     "BPM.7L2.B1"     "BPMR.6L2.B1"        26582.8662        26614.9722                 1   0.0969740942631                 0         0.0983112       62.02647857
    "BPMR.6L2.B1"    "BPMYB.5L2.B1"        26614.9722            28.288                 1    0.198671625533                 0     0.21686335858       62.12478977
