@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.299858916597
@ MUX %le 0.0
@ Q2 %le 0.33142165071
@ MUY %le 0.0
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.liny"
*            NAME             NAME2                 S                S1             COUNT            PHASEY            STDPHY            PHYMDL            MUYMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
   "BPMYB.4R8.B1"    "BPMYB.5R8.B1"        20319.9304        20340.5074                 1    0.021008167833                 0        0.02095034       45.34031598
   "BPMYB.5R8.B1"      "BPM.6R8.B1"        20340.5074        20424.6154                 1    0.232406936203                 0        0.24173943       45.36126632
     "BPM.6R8.B1"    "BPM_A.7R8.B1"        20424.6154        20446.8554                 1    0.046982695925                 0        0.03982861       45.60300575
   "BPM_A.7R8.B1"      "BPM.8R8.B1"        20446.8554       20488.29241                 1    0.114481441074                 0        0.11138756       45.64283436
     "BPM.8R8.B1"      "BPM.9R8.B1"       20488.29241       20527.35742                 1    0.233938014252                 0        0.23026874       45.75422192
     "BPM.9R8.B1"     "BPM.10R8.B1"       20527.35742       20567.82043                 1   0.0968465247145                 0        0.10828391       45.98449066
    "BPM.10R8.B1"     "BPM.11R8.B1"       20567.82043       20619.65914                 1    0.155084841098                 0          0.152117       46.09277457
    "BPM.11R8.B1"     "BPM.12R8.B1"       20619.65914       20674.38266                 1    0.109982029725                 0        0.10130469       46.24489157
    "BPM.12R8.B1"     "BPM.13R8.B1"       20674.38266       20727.83117                 1     0.12349661888                 0        0.12395606       46.34619626
    "BPM.13R8.B1"     "BPM.14R8.B1"       20727.83117       20781.27969                 1    0.113628523209                 0         0.1116361       46.47015232
    "BPM.14R8.B1"     "BPM.15R8.B1"       20781.27969       20834.72821                 1     0.22793427247                 0        0.12647007       46.58178842
    "BPM.15R8.B1"     "BPM.16R8.B1"       20834.72821       20888.17672                 1    0.000158318751                 0         0.1155127       46.70825849
    "BPM.16R8.B1"     "BPM.17R8.B1"       20888.17672       20941.62524                 1    0.148789190293                 0         0.1463299       46.82377119
    "BPM.17R8.B1"     "BPM.18R8.B1"       20941.62524       20995.07375                 1    0.112028878315                 0        0.11164203       46.97010109
    "BPM.18R8.B1"     "BPM.19R8.B1"       20995.07375       21048.52227                 1    0.122866226116                 0        0.12646884       47.08174312
    "BPM.19R8.B1"     "BPM.20R8.B1"       21048.52227       21101.97079                 1    0.109748819254                 0         0.1155073       47.20821196
    "BPM.20R8.B1"     "BPM.21R8.B1"       21101.97079        21155.4193                 1    0.144017020214                 0        0.14633141       47.32371926
    "BPM.21R8.B1"     "BPM.22R8.B1"        21155.4193       21208.86782                 1    0.226902155694                 0        0.11164713       47.47005067
    "BPM.22R8.B1"     "BPM.23R8.B1"       21208.86782       21262.31633                 1    0.015738166343                 0        0.12646806        47.5816978
    "BPM.23R8.B1"     "BPM.24R8.B1"       21262.31633       21315.76485                 1    0.112959646736                 0        0.11550766       47.70816586
    "BPM.24R8.B1"     "BPM.25R8.B1"       21315.76485       21369.21337                 1    0.147284498239                 0        0.14633972       47.82367352
    "BPM.25R8.B1"     "BPM.26R8.B1"       21369.21337       21422.66188                 1    0.112105630689                 0        0.11165093       47.97001324
    "BPM.26R8.B1"     "BPM.27R8.B1"       21422.66188        21476.1104                 1    0.130153005226                 0        0.12646715       48.08166417
    "BPM.27R8.B1"     "BPM.29R8.B1"        21476.1104       21583.00743                 1    0.261853874781                 0        0.26184448       48.20813132
    "BPM.29R8.B1"     "BPM.30R8.B1"       21583.00743       21636.45594                 1    0.113871275068                 0        0.11165473        48.4699758
    "BPM.30R8.B1"     "BPM.31R8.B1"       21636.45594       21689.90446                 1    0.126664813124                 0        0.12646625       48.58163053
    "BPM.31R8.B1"     "BPM.32R8.B1"       21689.90446       21743.35298                 1    0.110248245502                 0        0.11549964       48.70809678
    "BPM.32R8.B1"     "BPM.33R8.B1"       21743.35298       21796.80149                 1    0.153654852029                 0        0.14634195       48.82359642
    "BPM.33R8.B1"     "BPM.34R8.B1"       21796.80149       21850.25001                 1   0.0999369991452                 0        0.11165852       48.96993837
    "BPM.34R8.B1"     "BPM.33L1.B1"       21850.25001       21903.69852                 1    0.135236490317                 0        0.12646535       49.08159689
    "BPM.33L1.B1"     "BPM.32L1.B1"       21903.69852       21957.14704                 1    0.119693744504                 0        0.11549563       49.20806224
    "BPM.32L1.B1"     "BPM.31L1.B1"       21957.14704       22010.59556                 1    0.144177631443                 0        0.14634307       49.32355787
    "BPM.31L1.B1"     "BPM.30L1.B1"       22010.59556       22064.04407                 1    0.110286080213                 0        0.11166231       49.46990094
    "BPM.30L1.B1"     "BPM.29L1.B1"       22064.04407       22117.49259                 1    0.130421172567                 0        0.12646445       49.58156325
    "BPM.29L1.B1"     "BPM.28L1.B1"       22117.49259        22170.9411                 1    0.108029388341                 0        0.11549162        49.7080277
    "BPM.28L1.B1"     "BPM.27L1.B1"        22170.9411       22224.38962                 1    0.151248322066                 0        0.14634418       49.82351932
    "BPM.27L1.B1"     "BPM.26L1.B1"       22224.38962       22277.83814                 1    0.112609711325                 0        0.11166611        49.9698635
    "BPM.26L1.B1"     "BPM.25L1.B1"       22277.83814       22331.28665                 1    0.120525599221                 0        0.12646356       50.08152961
    "BPM.25L1.B1"     "BPM.24L1.B1"       22331.28665       22384.73517                 1    0.111943063629                 0         0.1154876       50.20799317
    "BPM.24L1.B1"     "BPM.23L1.B1"       22384.73517       22438.18368                 1    0.157382452674                 0        0.14634529       50.32348077
    "BPM.23L1.B1"     "BPM.22L1.B1"       22438.18368        22491.6322                 1    0.112401775993                 0        0.11166991       50.46982606
    "BPM.22L1.B1"     "BPM.21L1.B1"        22491.6322       22545.08071                 1    0.123043597727                 0        0.12646266       50.58149597
    "BPM.21L1.B1"     "BPM.20L1.B1"       22545.08071       22598.52923                 1    0.108746511317                 0        0.11547827       50.70795863
    "BPM.20L1.B1"     "BPM.19L1.B1"       22598.52923       22651.97775                 1    0.152178378205                 0        0.14633957        50.8234369
    "BPM.19L1.B1"     "BPM.18L1.B1"       22651.97775       22705.42626                 1    0.115572565617                 0        0.11167494       50.96977647
    "BPM.18L1.B1"     "BPM.17L1.B1"       22705.42626       22758.87478                 1    0.120322340401                 0        0.12646148       51.08145141
    "BPM.17L1.B1"     "BPM.16L1.B1"       22758.87478       22812.32329                 1    0.107677808682                 0        0.11547296       51.20791289
    "BPM.16L1.B1"     "BPM.15L1.B1"       22812.32329       22865.77181                 1    0.150123373024                 0        0.14634104       51.32338585
    "BPM.15L1.B1"     "BPM.14L1.B1"       22865.77181       22919.22033                 1    0.114223805768                 0        0.11167996       51.46972689
    "BPM.14L1.B1"     "BPM.13L1.B1"       22919.22033       22972.66884                 1     0.12519016727                 0        0.12646031       51.58140685
    "BPM.13L1.B1"     "BPM.12L1.B1"       22972.66884       23026.11736                 1    0.102160113813                 0         0.1078196       51.70786716
    "BPM.12L1.B1"     "BPM.11L1.B1"       23026.11736       23079.56587                 1    0.144702111768                 0        0.13747943       51.81568676
    "BPM.11L1.B1"     "BPM.10L1.B1"       23079.56587       23132.34658                 1   0.0885393480436                 0        0.08471095       51.95316619
    "BPM.10L1.B1"      "BPM.9L1.B1"       23132.34658        23171.4116                 1   0.0536329566049                 0         0.0578581       52.03787714
     "BPM.9L1.B1"      "BPM.8L1.B1"        23171.4116       23211.87461                 1    0.117081999949                 0        0.11779983       52.09573524
     "BPM.8L1.B1"     "BPMR.7L1.B1"       23211.87461       23250.94062                 1    0.281124044443                 0        0.27778688       52.21353507
    "BPMR.7L1.B1"      "BPM.6L1.B1"       23250.94062       23294.12462                 1    0.221492656987                 0        0.25119606       52.49132195
     "BPM.6L1.B1"     "BPMR.5L1.B1"       23294.12462       23326.02462                 1    0.227220050446                 0         0.1887301       52.74251801
    "BPMR.5L1.B1"    "BPMYA.4L1.B1"       23326.02462       23347.14262                 1   0.0088657978912                 0        0.01436899       52.93124811
   "BPMYA.4L1.B1"    "BPMWB.4L1.B1"       23347.14262       23368.27512                 1   0.0038287400596                 0        0.00659329        52.9456171
   "BPMWB.4L1.B1"    "BPMSY.4L1.B1"       23368.27512       23461.05512                 1   0.0100538240797                 0        0.00756555       52.95221039
   "BPMSY.4L1.B1"     "BPMS.2L1.B1"       23461.05512       23487.84062                 1   0.0002099182953                 0        0.00173489       52.95977594
    "BPMS.2L1.B1"    "BPMSW.1L1.B1"       23487.84062       23497.79062                 1   0.0004935841095                 0        0.00112188       52.96151083
   "BPMSW.1L1.B1"    "BPMSW.1R1.B1"       23497.79062       23540.93362                 1    0.496548728785                 0        0.49381505       52.96263271
   "BPMSW.1R1.B1"     "BPMS.2R1.B1"       23540.93362       23550.89862                 1    0.000643114528                 0 0.000878789999994       53.45644776
    "BPMS.2R1.B1"    "BPMSY.4R1.B1"       23550.89862       23577.68412                 1    0.999788997928                 0         0.0011986       53.45732655
   "BPMSY.4R1.B1"    "BPMWB.4R1.B1"       23577.68412       23670.46412                 1     0.00984681071                 0        0.00853692       53.45852515
   "BPMWB.4R1.B1"    "BPMYA.4R1.B1"       23670.46412       23691.59662                 1    0.002144980709                 0        0.00291336       53.46706207
   "BPMYA.4R1.B1"      "BPM.5R1.B1"       23691.59662       23719.00462                 1    0.005288533024                 0         0.0066018       53.46997543
     "BPM.5R1.B1"     "BPMR.6R1.B1"       23719.00462       23750.90462                 1    0.020048363328                 0        0.01963895       53.47657723
    "BPMR.6R1.B1"    "BPMSX.7R1.B1"       23750.90462       23757.12012                 1    0.008509069026                 0  0.00773073000001       53.49621618
   "BPMSX.7R1.B1"    "BPM_A.7R1.B1"       23757.12012       23778.62862                 1    0.065752714267                 0        0.07092309       53.50394691
   "BPM_A.7R1.B1"      "BPM.8R1.B1"       23778.62862       23820.06761                 1    0.216545787249                 0        0.19861455          53.57487
     "BPM.8R1.B1"      "BPM.9R1.B1"       23820.06761        23859.1346                 1    0.078676478092                 0         0.0850565       53.77348455
     "BPM.9R1.B1"     "BPM.10R1.B1"        23859.1346       23899.59958                 1   0.0931927370093                 0        0.09822759       53.85854105
    "BPM.10R1.B1"     "BPM.11R1.B1"       23899.59958       23952.38227                 1    0.108154152857                 0        0.11566676       53.95676864
    "BPM.11R1.B1"     "BPM.12R1.B1"       23952.38227       24007.10876                 1     0.14452912829                 0        0.13610392        54.0724354
    "BPM.12R1.B1"     "BPM.13R1.B1"       24007.10876       24060.56024                 1    0.122676760855                 0        0.11611067       54.20853932
    "BPM.13R1.B1"     "BPM.14R1.B1"       24060.56024       24114.01173                 1    0.139751836597                 0        0.14632193       54.32464999
    "BPM.14R1.B1"     "BPM.15R1.B1"       24114.01173       24167.46321                 1    0.116607042231                 0        0.11155647       54.47097192
    "BPM.15R1.B1"     "BPM.16R1.B1"       24167.46321       24220.91469                 1    0.121940230746                 0        0.12649395       54.58252839
    "BPM.16R1.B1"     "BPM.17R1.B1"       24220.91469       24274.36618                 1    0.117820744968                 0        0.11561491       54.70902234
    "BPM.17R1.B1"     "BPM.18R1.B1"       24274.36618       24327.81766                 1    0.145087188679                 0        0.14632169       54.82463725
    "BPM.18R1.B1"     "BPM.19R1.B1"       24327.81766       24381.26915                 1    0.102893569433                 0        0.11155779       54.97095894
    "BPM.19R1.B1"     "BPM.20R1.B1"       24381.26915       24434.72063                 1    0.138572085028                 0        0.12649361       55.08251673
    "BPM.20R1.B1"     "BPM.21R1.B1"       24434.72063       24488.17211                 1    0.114156648908                 0        0.11561352       55.20901034
    "BPM.21R1.B1"     "BPM.22R1.B1"       24488.17211        24541.6236                 1    0.144889435584                 0         0.1463221       55.32462386
    "BPM.22R1.B1"     "BPM.23R1.B1"        24541.6236       24595.07508                 1    0.105284439135                 0        0.11156374       55.47094596
    "BPM.23R1.B1"     "BPM.24R1.B1"       24595.07508       24648.52657                 1    0.129435991801                 0        0.12650029        55.5825097
    "BPM.24R1.B1"     "BPM.25R1.B1"       24648.52657       24701.97805                 1     0.12762392122                 0        0.11561387       55.70900999
    "BPM.25R1.B1"     "BPM.26R1.B1"       24701.97805       24755.42954                 1    0.139312087913                 0         0.1463221       55.82462386
    "BPM.26R1.B1"     "BPM.27R1.B1"       24755.42954       24808.88102                 1    0.112403520448                 0        0.11156374       55.97094596
    "BPM.27R1.B1"     "BPM.28R1.B1"       24808.88102        24862.3325                 1    0.127043453342                 0        0.12650029        56.0825097
    "BPM.28R1.B1"     "BPM.29R1.B1"        24862.3325       24915.78399                 1     0.10958060075                 0        0.11561387       56.20900999
    "BPM.29R1.B1"     "BPM.30R1.B1"       24915.78399       24969.23547                 1    0.149154148637                 0         0.1463221       56.32462386
    "BPM.30R1.B1"     "BPM.31R1.B1"       24969.23547       25022.68696                 1    0.115775849133                 0        0.11156374       56.47094596
    "BPM.31R1.B1"     "BPM.32R1.B1"       25022.68696       25076.13844                 1    0.124161332819                 0        0.12650029        56.5825097
    "BPM.32R1.B1"     "BPM.33R1.B1"       25076.13844       25129.58992                 1    0.107730638191                 0        0.11561387       56.70900999
    "BPM.33R1.B1"     "BPM.34R1.B1"       25129.58992       25183.04141                 1    0.153697353132                 0         0.1463221       56.82462386
    "BPM.34R1.B1"     "BPM.33L2.B1"       25183.04141       25236.49289                 1    0.784261715753                 0        0.11156374       56.97094596
    "BPM.33L2.B1"     "BPM.32L2.B1"       25236.49289       25289.94438                 1    0.122946822511                 0        0.12650029        57.0825097
    "BPM.32L2.B1"     "BPM.31L2.B1"       25289.94438       25343.39586                 1     0.11939105342                 0        0.11561387       57.20900999
    "BPM.31L2.B1"     "BPM.30L2.B1"       25343.39586       25396.84734                 1    0.144978703656                 0         0.1463221       57.32462386
    "BPM.30L2.B1"     "BPM.29L2.B1"       25396.84734       25450.29883                 1    0.108766514977                 0        0.11156374       57.47094596
    "BPM.29L2.B1"     "BPM.28L2.B1"       25450.29883       25503.75031                 1    0.124837352233                 0        0.12650029        57.5825097
    "BPM.28L2.B1"     "BPM.27L2.B1"       25503.75031        25557.2018                 1    0.116339573506                 0        0.11561387       57.70900999
    "BPM.27L2.B1"     "BPM.26L2.B1"        25557.2018       25610.65328                 1     0.14871080186                 0         0.1463221       57.82462386
    "BPM.26L2.B1"     "BPM.25L2.B1"       25610.65328       25664.10477                 1    0.106340699835                 0        0.11156374       57.97094596
    "BPM.25L2.B1"     "BPM.24L2.B1"       25664.10477       25717.55625                 1    0.130697602586                 0        0.12650029        58.0825097
    "BPM.24L2.B1"     "BPM.23L2.B1"       25717.55625       25771.00773                 1    0.111500005009                 0        0.11561387       58.20900999
    "BPM.23L2.B1"     "BPM.22L2.B1"       25771.00773       25824.45922                 1    0.145957211617                 0         0.1463221       58.32462386
    "BPM.22L2.B1"     "BPM.21L2.B1"       25824.45922        25877.9107                 1    0.115262420025                 0        0.11156374       58.47094596
    "BPM.21L2.B1"     "BPM.20L2.B1"        25877.9107       25931.36219                 1     0.12892954679                 0        0.12649986        58.5825097
    "BPM.20L2.B1"     "BPM.19L2.B1"       25931.36219       25984.81367                 1    0.123620882288                 0         0.1156081       58.70900956
    "BPM.19L2.B1"     "BPM.18L2.B1"       25984.81367       26038.26515                 1     0.14211662326                 0        0.14631533       58.82461766
    "BPM.18L2.B1"     "BPM.17L2.B1"       26038.26515       26091.71664                 1    0.104975528454                 0        0.11156505       58.97093299
    "BPM.17L2.B1"     "BPM.16L2.B1"       26091.71664       26145.16812                 1    0.127233964645                 0        0.12649953       59.08249804
    "BPM.16L2.B1"     "BPM.15L2.B1"       26145.16812       26198.61961                 1    0.119838860579                 0        0.11560671       59.20899757
    "BPM.15L2.B1"     "BPM.14L2.B1"       26198.61961       26252.07109                 1    0.145628295015                 0        0.14631573       59.32460428
    "BPM.14L2.B1"     "BPM.13L2.B1"       26252.07109       26305.52257                 1    0.110214055485                 0        0.11156636       59.47092001
    "BPM.13L2.B1"     "BPM.12L2.B1"       26305.52257       26358.97406                 1    0.121545295375                 0        0.12553368       59.58248637
    "BPM.12L2.B1"     "BPM.11L2.B1"       26358.97406       26412.42554                 1    0.119016830497                 0        0.12067236       59.70802005
    "BPM.11L2.B1"     "BPM.10L2.B1"       26412.42554       26464.26623                 1    0.153978108722                 0        0.15019636       59.82869241
    "BPM.10L2.B1"      "BPM.9L2.B1"       26464.26623       26503.33322                 1    0.069491002201                 0        0.06924028       59.97888877
     "BPM.9L2.B1"      "BPM.8L2.B1"       26503.33322       26543.79821                 1    0.105871783007                 0        0.10260174       60.04812905
     "BPM.8L2.B1"      "BPM.7L2.B1"       26543.79821        26582.8662                 1   0.0673809150816                 0        0.06494788       60.15073079
     "BPM.7L2.B1"     "BPMR.6L2.B1"        26582.8662        26614.9722                 1   0.0496541421536                 0        0.04654273       60.21567867
    "BPMR.6L2.B1"    "BPMYB.5L2.B1"        26614.9722            28.288                 1    0.184281766425                 0      0.1947520494        60.2622214
