@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ CG %le nan
@ QG %le nan
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds"
*            NAME                 S             COUNT            F1001W            FWSTD1            F1001R            F1001I            F1010W            FWSTD2            F1010R            F1010I             Q1001          Q1001STD             Q1010          Q1010STD         MDLF1001R         MDLF1001I         MDLF1010R         MDLF1010I
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.29L1.B1"       22117.49259                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.370818253736    0.140966290692    0.650504878383  0.00412419570917               0.0               0.0               0.0               0.0
    "BPM.28L1.B1"        22170.9411                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0642787232934   0.0398313366793    0.379228052802   0.0192876761436               0.0               0.0               0.0               0.0
    "BPM.27L1.B1"       22224.38962                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.342105284048    0.129333863643     0.14012125512  0.00672727599679               0.0               0.0               0.0               0.0
    "BPM.26L1.B1"       22277.83814                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0995916504499    0.110007330201    0.909868314102   0.0213694021941               0.0               0.0               0.0               0.0
    "BPM.25L1.B1"       22331.28665                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.197195661434   0.0676181484179    0.675960419304   0.0117829012774               0.0               0.0               0.0               0.0
    "BPM.23L1.B1"       22438.18368                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.363438418351    0.118836660264    0.050809555508   0.0292363608449               0.0               0.0               0.0               0.0
    "BPM.22L1.B1"        22491.6322                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.128847414133    0.117513239432    0.926942528696   0.0146881384736               0.0               0.0               0.0               0.0
    "BPM.21L1.B1"       22545.08071                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.249223789941   0.0836139910018    0.668151513904 0.000847704629724               0.0               0.0               0.0               0.0
    "BPM.20L1.B1"       22598.52923                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.236112330476    0.104309108713    0.419579215999   0.0281035140341               0.0               0.0               0.0               0.0
    "BPM.19L1.B1"       22651.97775                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.186567551282    0.123763177803    0.193114213674    0.059932915518               0.0               0.0               0.0               0.0
    "BPM.18L1.B1"       22705.42626                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.231695183803    0.116886732233    0.934432847415   0.0452038673744               0.0               0.0               0.0               0.0
    "BPM.16L1.B1"       22812.32329                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.87666569595    0.157029549591    0.362030234586    0.132950518846               0.0               0.0               0.0               0.0
    "BPM.15L1.B1"       22865.77181                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.154511120374  0.00272113677668    0.148320992909   0.0261543552896               0.0               0.0               0.0               0.0
    "BPM.14L1.B1"       22919.22033                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.173197913693   0.0498215057419     0.92570081598  0.00137791585046               0.0               0.0               0.0               0.0
    "BPM.13L1.B1"       22972.66884                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.294574531984    0.134583165662    0.675948240585   0.0191297534289               0.0               0.0               0.0               0.0
    "BPM.12L1.B1"       23026.11736                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0838746506515   0.0166461212131    0.424048345069   0.0468569931823               0.0               0.0               0.0               0.0
    "BPM.10L1.B1"       23132.34658                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.586251652329    0.128190092014     0.94970485318   0.0531183805906               0.0               0.0               0.0               0.0
     "BPM.9L1.B1"        23171.4116                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.182534011523    0.101170029783    0.862057940104    0.115465593361               0.0               0.0               0.0               0.0
    "BPMR.7L1.B1"       23250.94062                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.02376905404   0.0412859815067    0.157444148097     0.11621816045               0.0               0.0               0.0               0.0
     "BPM.6L1.B1"       23294.12462                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.17685685655   0.0350047455364    0.619278676426   0.0547573404908               0.0               0.0               0.0               0.0
   "BPMYA.4L1.B1"       23347.14262                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.30566199618   0.0628326780729    0.535173560177    0.139990891902               0.0               0.0               0.0               0.0
   "BPMSW.1L1.B1"       23497.79062                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.16448113737   0.0500410548285    0.460377332111   0.0624998692638               0.0               0.0               0.0               0.0
   "BPMSW.1R1.B1"       23540.93362                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.14647220931   0.0182114995416    0.511791352738   0.0482314128234               0.0               0.0               0.0               0.0
   "BPMYA.4R1.B1"       23691.59662                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.193610241058    0.134175859722    0.882731471455    0.162739888615               0.0               0.0               0.0               0.0
    "BPMR.6R1.B1"       23750.90462                 1               nan               nan               nan               nan               nan               nan               nan               nan     1.58077230241    0.022120844194    0.742098697005    0.006095285611               0.0               0.0               0.0               0.0
   "BPM_A.7R1.B1"       23778.62862                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.223504964928     0.15505294487    0.944924834786   0.0673204963755               0.0               0.0               0.0               0.0
     "BPM.9R1.B1"        23859.1346                 1               nan               0.0               nan               nan               nan               0.0               nan               nan      1.8213173262   0.0390126186856    0.313234714125   0.0206008528368               0.0               0.0               0.0               0.0
    "BPM.10R1.B1"       23899.59958                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.76726431806   0.0621671988507   0.0524229025362   0.0804531398438               0.0               0.0               0.0               0.0
    "BPM.11R1.B1"       23952.38227                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.213398712443   0.0993700443364    0.921928964709    0.148933527951               0.0               0.0               0.0               0.0
    "BPM.13R1.B1"       24060.56024                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.02901628807   0.0944209582687    0.353767874116   0.0332926460303               0.0               0.0               0.0               0.0
    "BPM.14R1.B1"       24114.01173                 1               nan               0.0               nan               nan               nan               0.0               nan               nan      2.0466081968   0.0516297117964    0.120272600981    0.051782521785               0.0               0.0               0.0               0.0
    "BPM.15R1.B1"       24167.46321                 1               nan               0.0               nan               nan               nan               0.0               nan               nan  0.00875621696543   0.0824813620403    0.942180702243   0.0426771517438               0.0               0.0               0.0               0.0
    "BPM.16R1.B1"       24220.91469                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0103167319155    0.098498362869    0.760141590706    0.163091919664               0.0               0.0               0.0               0.0
    "BPM.18R1.B1"       24327.81766                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.09115540481    0.050186570123    0.146529953133   0.0845362833096               0.0               0.0               0.0               0.0
    "BPM.19R1.B1"       24381.26915                 1               nan               0.0               nan               nan               nan               0.0               nan               nan      0.1243066404   0.0130253553732    0.868890755478   0.0050446990286               0.0               0.0               0.0               0.0
    "BPM.20R1.B1"       24434.72063                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0217465010096   0.0139112243149    0.635266114053   0.0159634238938               0.0               0.0               0.0               0.0
    "BPM.21R1.B1"       24488.17211                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0574728940194    0.039279156721     0.39749596227   0.0491108512965               0.0               0.0               0.0               0.0
    "BPM.22R1.B1"        24541.6236                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.11720350628   0.0152581018175   0.0983912505595   0.0653916128564               0.0               0.0               0.0               0.0
    "BPM.23R1.B1"       24595.07508                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.217082478888   0.0248500919447    0.814614275388   0.0163987539089               0.0               0.0               0.0               0.0
    "BPM.24R1.B1"       24648.52657                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.96308310518    0.168468630771    0.598860607069   0.0353458932317               0.0               0.0               0.0               0.0
    "BPM.25R1.B1"       24701.97805                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.98696800045   0.0487647015031    0.305788347243   0.0408949143856               0.0               0.0               0.0               0.0
    "BPM.26R1.B1"       24755.42954                 1               nan               0.0               nan               nan               nan               0.0               nan               nan  0.00750220687613   0.0227095559043   0.0230316360158   0.0602912068956               0.0               0.0               0.0               0.0
    "BPM.28R1.B1"        24862.3325                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.04104264954   0.0989175364672     0.61347723238   0.0242580698753               0.0               0.0               0.0               0.0
    "BPM.29R1.B1"       24915.78399                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.09090006559    0.136912893381    0.373837953693   0.0229410995107               0.0               0.0               0.0               0.0
    "BPM.31R1.B1"       25022.68696                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.87520009912    0.113649343424    0.843900078884   0.0500463554341               0.0               0.0               0.0               0.0
    "BPM.33L2.B1"       25236.49289                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.94253244606   0.0573404192466    0.828974284373   0.0418022240422               0.0               0.0               0.0               0.0
    "BPM.32L2.B1"       25289.94438                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0268221977101   0.0611616135678       0.565429534   0.0382668548244               0.0               0.0               0.0               0.0
    "BPM.31L2.B1"       25343.39586                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.99085851958    0.024605138121    0.245994644296   0.0657449207072               0.0               0.0               0.0               0.0
    "BPM.30L2.B1"       25396.84734                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0706447210327   0.0110625994279    0.981637010542   0.0585769365572               0.0               0.0               0.0               0.0
    "BPM.29L2.B1"       25450.29883                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.09098951931   0.0132331000398    0.838370340124    0.025431906269               0.0               0.0               0.0               0.0
    "BPM.28L2.B1"       25503.75031                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0629599377406   0.0480286032453     0.53768495626   0.0306052576258               0.0               0.0               0.0               0.0
    "BPM.27L2.B1"        25557.2018                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.89549378626   0.0609088041047    0.299056081622   0.0144528077249               0.0               0.0               0.0               0.0
    "BPM.26L2.B1"       25610.65328                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.81454392525   0.0960466106709   0.0383461616242   0.0683642400025               0.0               0.0               0.0               0.0
    "BPM.25L2.B1"       25664.10477                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.12428341658   0.0651128882972    0.885978842983   0.0788557042357               0.0               0.0               0.0               0.0
    "BPM.24L2.B1"       25717.55625                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.13645221741   0.0353231496006    0.602058989203   0.0551313233901               0.0               0.0               0.0               0.0
    "BPM.23L2.B1"       25771.00773                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.04093084686     0.14722830104    0.379783138758  0.00930871039023               0.0               0.0               0.0               0.0
    "BPM.22L2.B1"       25824.45922                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.88864273733   0.0304411952528    0.105530430889   0.0100577102374               0.0               0.0               0.0               0.0
    "BPM.21L2.B1"        25877.9107                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.97567515431   0.0749910317601    0.856051089623   0.0131113789598               0.0               0.0               0.0               0.0
    "BPM.20L2.B1"       25931.36219                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.10399958102   0.0362606424013    0.621470249395   0.0445083427066               0.0               0.0               0.0               0.0
    "BPM.19L2.B1"       25984.81367                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0131543411404    0.114916116626    0.358598474134   0.0765184943903               0.0               0.0               0.0               0.0
    "BPM.18L2.B1"       26038.26515                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.13308526753   0.0866219502268   0.0993551630081   0.0452873869108               0.0               0.0               0.0               0.0
    "BPM.17L2.B1"       26091.71664                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.95787245161   0.0606595029045    0.844617418968  0.00600851034317               0.0               0.0               0.0               0.0
    "BPM.16L2.B1"       26145.16812                 1               nan               0.0               nan               nan               nan               0.0               nan               nan  0.00500500572338   0.0120314116623    0.609712199675  0.00134623487716               0.0               0.0               0.0               0.0
    "BPM.15L2.B1"       26198.61961                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.04040943344  0.00346271731335    0.339735328547   0.0828910722814               0.0               0.0               0.0               0.0
    "BPM.14L2.B1"       26252.07109                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.08663226236    0.111079366816     0.12872034421   0.0318402735446               0.0               0.0               0.0               0.0
    "BPM.13L2.B1"       26305.52257                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.96019324744   0.0331235716214    0.862589514739  0.00300286046457               0.0               0.0               0.0               0.0
    "BPM.12L2.B1"       26358.97406                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.100510806254   0.0825940427794    0.629153654094   0.0934798530268               0.0               0.0               0.0               0.0
    "BPM.11L2.B1"       26412.42554                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     1.93045185756   0.0299646589664    0.333672243511   0.0120909528444               0.0               0.0               0.0               0.0
    "BPM.10L2.B1"       26464.26623                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.08476403706   0.0130591136955   0.0770730940077  0.00270058058038               0.0               0.0               0.0               0.0
     "BPM.9L2.B1"       26503.33322                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.07942635298     0.10039790722    0.852032546547   0.0308156184502               0.0               0.0               0.0               0.0
     "BPM.8L2.B1"       26543.79821                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     2.06092343013   0.0246486422215    0.687056820678    0.167177038099               0.0               0.0               0.0               0.0
