@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscan_after_holeInOneCleaning' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:03:12"
@ Q1 %le 0.29985339184
@ MUX %le 0.0
@ Q2 %le 0.331421650825
@ MUY %le 0.0
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds.linx"
*            NAME             NAME2                 S                S1             COUNT            PHASEX            STDPHX            PHXMDL            MUXMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
    "BPM.17L1.B1"    "BPMYB.5L2.B1"       22758.87478            28.288                 1    0.781600164149                 0      0.7849107727       52.81562135
    "BPM.16L1.B1"    "BPMYB.5L2.B1"       22812.32329            28.288                 1    0.924754171588                 0      0.9249563327       52.95566691
    "BPM.15L1.B1"    "BPMYB.5L2.B1"       22865.77181            28.288                 1   0.0455454189081                 0      0.0449315727       53.07564215
    "BPM.14L1.B1"    "BPMYB.5L2.B1"       22919.22033            28.288                 1    0.175438549541                 0      0.1770063627       53.20771694
    "BPM.13L1.B1"    "BPMYB.5L2.B1"       22972.66884            28.288                 1      0.2856626064                 0      0.2848777027       53.31558828
    "BPM.12L1.B1"    "BPMYB.5L2.B1"       23026.11736            28.288                 1    0.424647179191                 0      0.4268808927       53.45759147
    "BPM.11L1.B1"    "BPMYB.5L2.B1"       23079.56587            28.288                 1    0.538162294617                 0      0.5405276327       53.57123821
     "BPM.9L1.B1"    "BPMYB.5L2.B1"        23171.4116            28.288                 1    0.768101633214                 0      0.7701117627       53.80082234
    "BPMR.7L1.B1"    "BPMYB.5L2.B1"       23250.94062            28.288                 1   0.0606376258514                 0      0.0631318827       54.09384246
    "BPMR.5L1.B1"    "BPMYB.5L2.B1"       23326.02462            28.288                 1    0.274792637637                 0      0.1818000327       54.21251061
   "BPMYA.4L1.B1"    "BPMYB.5L2.B1"       23347.14262            28.288                 1    0.176545329237                 0      0.1859019227        54.2166125
   "BPMWB.4L1.B1"    "BPMYB.5L2.B1"       23368.27512            28.288                 1    0.179066686298                 0      0.1885234727       54.21923405
   "BPMSY.4L1.B1"    "BPMYB.5L2.B1"       23461.05512            28.288                 1    0.186291100908                 0      0.1961650027       54.22687558
    "BPMS.2L1.B1"    "BPMYB.5L2.B1"       23487.84062            28.288                 1    0.188133959012                 0      0.1972334527       54.22794403
   "BPMSW.1L1.B1"    "BPMYB.5L2.B1"       23497.79062            28.288                 1    0.188228309738                 0      0.1980142427       54.22872482
   "BPMSW.1R1.B1"    "BPMYB.5L2.B1"       23540.93362            28.288                 1    0.683190456005                 0      0.6924935027       54.72320408
    "BPMS.2R1.B1"    "BPMYB.5L2.B1"       23550.89862            28.288                 1    0.683763976683                 0      0.6934989527       54.72420953
   "BPMSY.4R1.B1"    "BPMYB.5L2.B1"       23577.68412            28.288                 1    0.685497510512                 0      0.6950489327       54.72575951
   "BPMWB.4R1.B1"    "BPMYB.5L2.B1"       23670.46412            28.288                 1    0.691961053226                 0      0.7017828727       54.73249345
   "BPMYA.4R1.B1"    "BPMYB.5L2.B1"       23691.59662            28.288                 1    0.698685376474                 0      0.7076217327       54.73833231
     "BPM.5R1.B1"    "BPMYB.5L2.B1"       23719.00462            28.288                 1    0.713121574897                 0      0.7268693927       54.75757997
    "BPMR.6R1.B1"    "BPMYB.5L2.B1"       23750.90462            28.288                 1   0.0202299559303                 0      0.0125455427       55.04325612
   "BPMSX.7R1.B1"    "BPMYB.5L2.B1"       23757.12012            28.288                 1   0.0853841199774                 0      0.0904399027       55.12115048
     "BPM.8R1.B1"    "BPMYB.5L2.B1"       23820.06761            28.288                 1    0.247209591092                 0      0.2623564027       55.29306698
     "BPM.9R1.B1"    "BPMYB.5L2.B1"        23859.1346            28.288                 1    0.466609909026                 0      0.4711307527       55.50184133
    "BPM.10R1.B1"    "BPMYB.5L2.B1"       23899.59958            28.288                 1    0.560619450794                 0      0.5664558827       55.59716646
    "BPM.11R1.B1"    "BPMYB.5L2.B1"       23952.38227            28.288                 1    0.679504969356                 0      0.6830456727       55.71375625
    "BPM.12R1.B1"    "BPMYB.5L2.B1"       24007.10876            28.288                 1    0.785458833301                 0      0.7892258727       55.81993645
    "BPM.13R1.B1"    "BPMYB.5L2.B1"       24060.56024            28.288                 1    0.919408971121                 0      0.9260164727       55.95672705
    "BPM.14R1.B1"    "BPMYB.5L2.B1"       24114.01173            28.288                 1   0.0388159565803                 0      0.0459508327       56.07666141
    "BPM.15R1.B1"    "BPMYB.5L2.B1"       24167.46321            28.288                 1    0.175281160446                 0      0.1779530627       56.20866364
    "BPM.16R1.B1"    "BPMYB.5L2.B1"       24220.91469            28.288                 1    0.282388622208                 0      0.2858754327       56.31658601
    "BPM.17R1.B1"    "BPMYB.5L2.B1"       24274.36618            28.288                 1    0.422707722258                 0      0.4260233327       56.45673391
    "BPM.18R1.B1"    "BPMYB.5L2.B1"       24327.81766            28.288                 1    0.542394541185                 0      0.5459575027       56.57666808
    "BPM.19R1.B1"    "BPMYB.5L2.B1"       24381.26915            28.288                 1    0.676859062765                 0      0.6779591827       56.70866976
    "BPM.20R1.B1"    "BPMYB.5L2.B1"       24434.72063            28.288                 1    0.783005075177                 0      0.7858818227        56.8165924
    "BPM.21R1.B1"    "BPMYB.5L2.B1"       24488.17211            28.288                 1    0.926142090766                 0      0.9260303127       56.95674089
    "BPM.22R1.B1"    "BPMYB.5L2.B1"        24541.6236            28.288                 1    0.040902151098                 0      0.0459641627       57.07667474
    "BPM.23R1.B1"    "BPMYB.5L2.B1"       24595.07508            28.288                 1    0.178714409826                 0      0.1779641827       57.20867476
    "BPM.24R1.B1"    "BPMYB.5L2.B1"       24648.52657            28.288                 1    0.289648962801                 0      0.2858842627       57.31659484
    "BPM.25R1.B1"    "BPMYB.5L2.B1"       24701.97805            28.288                 1    0.427667763106                 0      0.4260303127       57.45674089
    "BPM.26R1.B1"    "BPMYB.5L2.B1"       24755.42954            28.288                 1    0.548491681482                 0      0.5459641627       57.57667474
    "BPM.27R1.B1"    "BPMYB.5L2.B1"       24808.88102            28.288                 1    0.679049880722                 0      0.6779641827       57.70867476
    "BPM.28R1.B1"    "BPMYB.5L2.B1"        24862.3325            28.288                 1    0.787788941837                 0      0.7858842627       57.81659484
    "BPM.29R1.B1"    "BPMYB.5L2.B1"       24915.78399            28.288                 1    0.931951888008                 0      0.9260303127       57.95674089
    "BPM.30R1.B1"    "BPMYB.5L2.B1"       24969.23547            28.288                 1   0.0514278968677                 0      0.0459641627       58.07667474
    "BPM.31R1.B1"    "BPMYB.5L2.B1"       25022.68696            28.288                 1    0.177640154119                 0      0.1779641827       58.20867476
    "BPM.33L2.B1"    "BPMYB.5L2.B1"       25236.49289            28.288                 1    0.679020767423                 0      0.6779641827       58.70867476
    "BPM.32L2.B1"    "BPMYB.5L2.B1"       25289.94438            28.288                 1    0.790053588692                 0      0.7858842627       58.81659484
    "BPM.31L2.B1"    "BPMYB.5L2.B1"       25343.39586            28.288                 1    0.932782246115                 0      0.9260303127       58.95674089
    "BPM.30L2.B1"    "BPMYB.5L2.B1"       25396.84734            28.288                 1   0.0484694249455                 0      0.0459641627       59.07667474
    "BPM.29L2.B1"    "BPMYB.5L2.B1"       25450.29883            28.288                 1    0.177101211001                 0      0.1779641827       59.20867476
    "BPM.28L2.B1"    "BPMYB.5L2.B1"       25503.75031            28.288                 1    0.286879087237                 0      0.2858842627       59.31659484
    "BPM.27L2.B1"    "BPMYB.5L2.B1"        25557.2018            28.288                 1    0.430592748949                 0      0.4260303127       59.45674089
    "BPM.26L2.B1"    "BPMYB.5L2.B1"       25610.65328            28.288                 1    0.550142837678                 0      0.5459641627       59.57667474
    "BPM.25L2.B1"    "BPMYB.5L2.B1"       25664.10477            28.288                 1    0.677360315517                 0      0.6779641827       59.70867476
    "BPM.24L2.B1"    "BPMYB.5L2.B1"       25717.55625            28.288                 1     0.78834837226                 0      0.7858842627       59.81659484
    "BPM.23L2.B1"    "BPMYB.5L2.B1"       25771.00773            28.288                 1    0.934439280005                 0      0.9260303127       59.95674089
    "BPM.22L2.B1"    "BPMYB.5L2.B1"       25824.45922            28.288                 1   0.0470345054564                 0      0.0459641627       60.07667474
    "BPM.21L2.B1"    "BPMYB.5L2.B1"        25877.9107            28.288                 1    0.179782724279                 0      0.1779641827       60.20867476
    "BPM.20L2.B1"    "BPMYB.5L2.B1"       25931.36219            28.288                 1    0.290235231746                 0      0.2858860727       60.31659665
    "BPM.17L2.B1"    "BPMYB.5L2.B1"       26091.71664            28.288                 1    0.679287891366                 0      0.6779703027       60.70868088
    "BPM.16L2.B1"    "BPMYB.5L2.B1"       26145.16812            28.288                 1    0.789870711547                 0      0.7858924627       60.81660304
    "BPM.15L2.B1"    "BPMYB.5L2.B1"       26198.61961            28.288                 1    0.936011976796                 0      0.9260432127       60.95675379
    "BPM.14L2.B1"    "BPMYB.5L2.B1"       26252.07109            28.288                 1   0.0535093010385                 0      0.0459774827       61.07668806
    "BPM.13L2.B1"    "BPMYB.5L2.B1"       26305.52257            28.288                 1    0.181758361006                 0      0.1779764227         61.208687
    "BPM.12L2.B1"    "BPMYB.5L2.B1"       26358.97406            28.288                 1    0.302608631932                 0      0.2901639327       61.32087451
    "BPM.11L2.B1"    "BPMYB.5L2.B1"       26412.42554            28.288                 1     0.44715927839                 0      0.4352540427       61.46596462
    "BPM.10L2.B1"    "BPMYB.5L2.B1"       26464.26623            28.288                 1     0.55778854297                 0      0.5521589527       61.58286953
     "BPM.9L2.B1"    "BPMYB.5L2.B1"       26503.33322            28.288                 1    0.673535426105                 0      0.6708305327       61.70154111
     "BPM.8L2.B1"    "BPMYB.5L2.B1"       26543.79821            28.288                 1    0.808602481483                 0      0.8031144627       61.83382504
     "BPM.7L2.B1"    "BPMYB.5L2.B1"        26582.8662            28.288                 1 7.09229780416e-06                 0      0.9934022527       62.02411283
    "BPMR.6L2.B1"    "BPMYB.5L2.B1"        26614.9722            28.288                 1   0.0984726933015                 0      0.0936399227        62.1243505
