@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscan_after_holeInOneCleaning' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:03:12"
@ Q1 %le 0.30985339184
@ Q2 %le 0.319421650825
@ RMSbetabeat %le 1.92042467696
@ RescalingFactor %le 1.02332091172
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds.linx"
*            NAME                 S             COUNT              BETX           BETXSTD           BETXMDL            MUXMDL           BETXRES        BETXSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.16L2.B1"       26145.16812                 1     34.9166602415               0.0        33.4881531       60.82709479     35.7309485927               0.0
    "BPM.15L2.B1"       26198.61961                 1     175.560020825               0.0       171.6891214       60.96325623     179.654240573               0.0
    "BPM.14L2.B1"       26252.07109                 1     34.6886938109               0.0       33.48866353       61.07709949     35.4976657771               0.0
    "BPM.13L2.B1"       26305.52257                 1     169.528324143               0.0       171.6918166        61.2132581     173.481879225               0.0
    "BPM.12L2.B1"       26358.97406                 1     30.5950512968               0.0       31.47929129       61.33145893     31.3085557873               0.0
    "BPM.11L2.B1"       26412.42554                 1     183.156909486               0.0       174.6850902       61.47187703     187.428295603               0.0
    "BPM.10L2.B1"       26464.26623                 1     33.2865147175               0.0       32.23807272       61.58317875     34.0627865888               0.0
     "BPM.9L2.B1"       26503.33322                 1     117.923439782               0.0       115.6055364       61.70563118     120.673521911               0.0
     "BPM.8L2.B1"       26543.79821                 1     18.9583844265               0.0       18.34519332       61.84459768     19.4005112362               0.0
     "BPM.7L2.B1"        26582.8662                 1     110.662793031               0.0       115.9740203       62.02647857     113.243550259               0.0
    "BPMR.6L2.B1"        26614.9722                 1     23.8632402539               0.0       24.05271479       62.12478977     24.4197527733               0.0
